client_id	path	sentence	up_votes	down_votes	age	gender	accent
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	5c05a043a98ba31841f1247028b6d2aa41136458379c3af8f33248548e3c9a2f10e88a2714b9a1dcddfe7350b8001573d27801729f9354c994f47fe0e9866191	Müzakereler bir yıl önce başlatıldı.	0	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	82e762a9feb3e961d2b069b339a69c680d53e6cd76d61907c458f7b7388f531390f53e1786355499eb16bc50f905d1e39fa1e40328fb3be37d28a0c5611b7b76	Kazanan üç eseri burada sunuyoruz.	0	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	83c04226fba1f43ee580ae33e256bc1dc7d979527b6c5089e8b5d660362a18253eadfd8c8a6dac53a2ded9584d26313b197b22a025f614a30d4432ab8fae72fb	Şimdi de kuralları değiştiriyorlar.	1	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	40bcd499438987884f0e95940c25f9a84214c69d47dc7f27a43dfda60421bf02855a87d0d949ff7088b2cc8a4c43284ea47d70fb119b94bff3e27ad8feedb097	Rakamlar korkutucu seviyede.	1	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	7899794fb95237bf53b14f668139d7d8d6b5d5af576d25b8f85164071ab04c36ca927f730a4958f11d9a7e9b483ca783ab1c8c1e25a8ab4a4a82a7a0fec21108	Kongreye 17 ülkeden katılımcılar katıldı.	1	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	554be39f81987d08d2977e5bd5447fcfe8fbdeddee362627f6203739a61ae9df6f3277ed4eea6883c5236ea44fa08086c0547ebaf5b7cbc49e514368507dcdca	Mali sorunlara rağmen, bunu tekrar başardı.	1	2	twenties	male	
20de5fd6f015543e4a96d627c845726029aca7c9a4963ee9903a20855262819ca93feb0cd20e9018edd1012c7de28c1c6935dc06eded611734b13317092f5379	f5de49f8bda9b370b6a97f9ad1694e82707572ccd12fc0ac3a49e6185bb838e528750c5b0528f057db4fc0a203c69c18e366249efd0150673708e90f0474b0fa	Çok sayıda blogcu da duruma ağırlığını koydu.	1	2	twenties	male	
1ff348612d00131d3c56cf2713bb6bd284de9fe17249f760f22d80b5d552dd7a149569c1955941a22b956eaff081ca5d6ee9c7f6b8559d3f1e6d6eac2494094e	e2cc673d4b7b571b0f882f7a1a5d2d03e3123f2e372ae3bdf5b1f8c11decb12dc67b233481f2d903b20af25bc0e88d2d2c79374835c347c87a742d7601924b36	Bu yılki fuarda çocuk edebiyatı vurgulanıyor.	1	2	twenties	male	
1ff348612d00131d3c56cf2713bb6bd284de9fe17249f760f22d80b5d552dd7a149569c1955941a22b956eaff081ca5d6ee9c7f6b8559d3f1e6d6eac2494094e	50261ca35a47e0a8ba94a9b67f758a83068afecbe62c5def7c9e33f1b0e8e3d3019e69ce61a5d090acfc1bff01889a0ba06cc09c00bf172e5313362994891ac5	İnşaat çalışmalarının dört ay sürmesi bekleniyor.	0	2	twenties	male	
1ff348612d00131d3c56cf2713bb6bd284de9fe17249f760f22d80b5d552dd7a149569c1955941a22b956eaff081ca5d6ee9c7f6b8559d3f1e6d6eac2494094e	afb85b16537724d8531deec3dafc985719ba2ebc545106e69cc6f758f0e7b1731fd46e4ef58c5e64a2d9057216dba854c7636b42accb2b1a16c653f50873a1da	Grupta Arnavutluk takımı beşinci sırayı aldı. 2.	1	2	twenties	male	
1ff348612d00131d3c56cf2713bb6bd284de9fe17249f760f22d80b5d552dd7a149569c1955941a22b956eaff081ca5d6ee9c7f6b8559d3f1e6d6eac2494094e	20c1f3af9d5d20cbb549f82beffe115bb6267f570305f65361b1609247d4b5dd945dc4035734b918cf06cd3bfe37174af9f852947c497f0cceed6096b0f77a4b	Avrupa genelinde elle tutulur bir endişe hakim.	1	2	twenties	male	
1ff348612d00131d3c56cf2713bb6bd284de9fe17249f760f22d80b5d552dd7a149569c1955941a22b956eaff081ca5d6ee9c7f6b8559d3f1e6d6eac2494094e	8c5575e7e740387c503fbc12b8afe02887ff3d70419c3d1d6bfd90ad312948c19d0637360e64220991dc7dc07cb8d95990fc2196602a30ec152d1fb63c14b33a	Seydiu şimdi iki mevkiyi de kaybetti.	0	2	twenties	male	
f795c7d99fd946991614943d86e84969a4dd9aee618b6bd762b339409fa46a3cc809596335f03fc28f36f402de2a461cf5eb83941a37484560df0193a4527cb2	9e3a49d4b44d93cc9bebf8e0d8df312ce6b396a75e416a3c9a8e966633458f5234a0045d577193bd141fd64892aa4f8cb40f4f4b555ac4baf5711203a4f154aa	"Yeni anlaşma Mart 2012'de imzalanacak."	0	2			
f795c7d99fd946991614943d86e84969a4dd9aee618b6bd762b339409fa46a3cc809596335f03fc28f36f402de2a461cf5eb83941a37484560df0193a4527cb2	051ff3e770196c96b07a9ae357cc866da788ebf3c618b9607146b3efd8a71ddcfdaa5d73b0722151878a4fde4735f720fa8f4006a0372f59a46e347aa008e78e	"Her yer Almanlar'la doluydu."	0	2			
f795c7d99fd946991614943d86e84969a4dd9aee618b6bd762b339409fa46a3cc809596335f03fc28f36f402de2a461cf5eb83941a37484560df0193a4527cb2	83e34b52af24b1263d5b6fb5543bea5b83afcacc6ac0fcc158749784c375ef7629e5c87390d64a98594d5d70eb527cda11ae585ec75e9a2db3eba87783cc8069	Eski yasada pişman olmak yetmiyordu.	1	2			
f795c7d99fd946991614943d86e84969a4dd9aee618b6bd762b339409fa46a3cc809596335f03fc28f36f402de2a461cf5eb83941a37484560df0193a4527cb2	63890f6d1349d4665b6b7eacd4986b043f90e7e00665948d452e92ceee72c319cde416365f28161dbea838a5d95cd5280dacf485a9d0166448509e3071a65598	Toplam mal varlığı 288 milyon avro civarında.	1	2			
8c437c4ace1c81b651a731935fec5c05b981e75d9f0f43781e9eed1e673a7838a2a9921a8679b4814077db3d5d065a353b2af1fc5b844224965b325305315c33	54bc61e2c1ae477a65d0bdeaa886d833e37db6630c8776d302f1d0570bb17e904ada768e9d7a955bd8913fc8658f00c4dcd05dbf2a2fee176eb6c1d33d6ff9f8	Dört milletvekili oylamaya katılmadı.	1	2			
8c437c4ace1c81b651a731935fec5c05b981e75d9f0f43781e9eed1e673a7838a2a9921a8679b4814077db3d5d065a353b2af1fc5b844224965b325305315c33	f56608e47a4ea42024920474884224fb50b555b2ea4338b757146607274857d9e5ff6c06b11247d9fa33cb08ecd26c607d7e3664d44282264de8684fc640109b	Fakat Avrupa kamuoyu buna ikna oldu mu?	1	2			
8c437c4ace1c81b651a731935fec5c05b981e75d9f0f43781e9eed1e673a7838a2a9921a8679b4814077db3d5d065a353b2af1fc5b844224965b325305315c33	8c9d83b5a0b13d0c28ac628fba9924c30f36eb3455f984a03f56bb34143db87983c3b4b823a39118b636bee0fc67d9af903b04444efe3e5f35a341f8d8fad22f	Müslüman olmayan insanlarla bir sorunum yok.	1	2			
8c437c4ace1c81b651a731935fec5c05b981e75d9f0f43781e9eed1e673a7838a2a9921a8679b4814077db3d5d065a353b2af1fc5b844224965b325305315c33	30d87cf0b810a3614a9af43d681eec3d5ed417bb63981c76fe1a1b66c118e0425d7e9470ef951a8897db2bc7adbda7adc175e3ce9a9605ba6e8222ae34e7b0b8	Vetevendosje kararı imzalamayı reddetti.	0	2			
8c437c4ace1c81b651a731935fec5c05b981e75d9f0f43781e9eed1e673a7838a2a9921a8679b4814077db3d5d065a353b2af1fc5b844224965b325305315c33	1c0fd28ce9dbbf8a37afcbb838f51d9f09cc553a7ed267f8f3d9ec8e54993e797fd8cf839610d48df87cedaaef9f54bc4c9ba305e2fee94ede32a5c954efd015	"Bu rakamın F,79'unu kadınlar oluşturuyor."	0	2			
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	4a2d87f44f0c642cdddcfd901f4c2ac8f4d30623b435551e8ca87a84f6af457ed967353adb3f58f124db0c979132f9a99667d5baf987b877283a5b940e4b77cc	Karar, şirketi özelleştirme planlarını bozabilir.	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	66550b50c88e85745103422d386bad7e45e4ef9ecba7d4ff8b4ff23701ba33f475d0830bf56294594da199adec93126be2e0065d915e6ebfdbacdfb5e9c5ea9b	Çabalarının karşılığını da aldılar.	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	2b88f98aa147662338721bf9b99b86b746fa721065dc98bca548e371b2ff6c911a12ed285681eb262ef740b21614f680934d2d7e474157fe30ef3b0c661d5cec	Sanatçı 26 bin avro tazminat aldı.	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	a60c89a91dac3a06eb393851e3b3abe64faacf4c40903caea3b99ae0c54eb53a325ad0d87cd1c117e743f9af8506861b03b17ae02f0efc898981ba46375f41d9	Peki hedefi ne?	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	8969ebf8d7c54a0f4c372039291d9238b917e30ff47079c74426afa8f5fb8a5b8eda6e259867e4f9ce26ccd9b98af75fc462962d63494419f7d96b8c98dc1001	İlkiyse 1959 yılında meydana gelmişti.	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	7b8d5406fedfea052dd2bb79778730f02947d2489feab3937e1176ebf280fec9d6e18c342b77aeb6861faed788d9f85c04cc21a86e7fe5928501a6c0c53ae42b	Yasalarla da başı belaya girdi.	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	355b1b5f9e5bcec2203b359bbc9836c879f6111c8d7260ce42fc0699f28ef9893a9129496475779cf79a05c85685d536d014dc9deffb1efb8a3197e0a32bddfd	"Konukların f'sı yabancılardan oluşuyor."	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	fff4eb103a5f8cd28a8893e0c275fd25cb36fb694477e71170a62749d14bdfb7bce774fead7890b236ae19d66b982db8c9cf2234e40e12fa3d5e4cf835959d46	Rusya ülkeye dünya örgütünde destek vermişti.	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	02d2dd1e4ee67b3828c6dc797847cadcd05f392319e9a89493d289a95f50cfccc149e009894c1aba3397558d3d93ae4bc81c62b6a6caee70894fa8a6febb06dc	"Dini muhafazakârlar toplumun 3,5'ini kapsıyor."	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	4552b234ebae3be13197cdb3e993d7cf282dd0af326e034ac9874c4a9525f5add0857c70df33ccd550e71e757d67c8d3925c394f7a9b6bd5906f9cd3280cf435	"Hükümet şirketin %'ini elinde tutmak istiyor."	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	1cc7c1b70487fec58e28e0dbeee98fcd24f94daf4f49688f0abed9367292491be9b8bd0bf5ef256150878992c7fbf74249680ac6b5fd0df90aca51196a9f96cb	Bugünlerde, Sighisoara popüler bir tatil beldesi.	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	506780387deb7ff15003d21c625c9e304ea1d74fa1820e23c169037a1bc5119dcef325edb151ee67a53df2cb8bf8a412adfd9ee4728282a56d0f5aa0fe4db700	Şikayet 2006 yılında sunulmuştu.	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	bbc104c0908bf1f8c6102c7c675be19589b3d157c1e2a126f94f588133e04e352202f62891746ae486f64b4a77dc576525733393603ff2095d5db11163951bf8	"Kotooshu unvanı 13-1'lik skorla kazandı."	1	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	42bacf8f2931b931e9a532d675133fb7be86a73bd61e754868e909391d67d98dd8b6b9674ec33bb4f474ed362c9dfbf1f2fe13b67f50bdf1a0bb5509c689db79	"Kuruluşun D,84'ü ise devletin kontrolünde."	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	98bbd8df8cdfec94da2ac33611321348462db438fa59946a3ffc63b69b8380540bdb599fb39092849662c5f70f6632cec18baafc638ca027c905119528015a54	Savcılık adalet bakanlığına rapor veriyor.	0	2	twenties	male	
21db2ba6ee1fb02fb6653110bd0962b15a2e67e5d317ddb56e21b00211a885712a6bb64d093e881467c9d064cd4c5f048bd14b7cd2bb1834f8caa013f3af2fc1	0bed7d8194c69fd17b8394150f03a83e43081f6df27c09292b376de369eeb13abd2f33ce66733567d41ffb36a3e17cd96688d18898d66b271eeaf431c56a802b	Bu oran 2004 yılında g idi.	0	2	twenties	male	
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	71d40da784221eb6ec296831933f8907902344cd3435f1994520b3e05bf0d9246cca8cd4a8e84cf6b2a44d6686a3d6ddf47d0248925acaba50a9bb5b698de0f2	Politika hedeflerinin iki yönü dikkat çekiyor.	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	70178d464780a221d0dcfd200aa2f213824545f326c4e1db3ef1fa15eeb154cdd17e1b38a403ab1ca6d82becdcf918e1755b386dbd7b76812f0f28363d20b3a7	Pensioners also lambasted the measures.	2	3	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	cf9fc57d1cc4c559d6c1ad7c087245ff424a922ee99184bfee9551f4929113ef60da4669dc4dbf25f4a27c2a1ad6c2caed14dbc12ed47dcaee99081a42a77099	Fakat zaman komünistlerden yana değildi.	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	9057f3e57c515b34a4740065c9fd710d2f111f13bcc54589211ef14e2b558d9ccd36379505d6eda048a6650c3c2ac85d9a4efff3d7dc4c68e8b34be59c2abc09	Altun, daha fazlasının gerekli olduğuna inanıyor.	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	37a99a71064f40455ae9f212932c4170bcad4040beb6eaf1e5677a9a96a9b473f8e13b19fa8b7b7fb53d5a64c72f6dd9b0e05b812a37fe8a6d24dd3393a94d4f	B92 bu açıdan hangi noktada duruyor?	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	761529c1d5472fee75ee566147fbfdfb727c05032e07e0c509afba16cd7c0af8ac1083cf7c542ee9d2e2869ab00a75c35731288d9aba3a98a477ffb93363f564	Şimdi onu zar zor hatırlıyor.	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	3adb49404c023996858c71153350953f9172e1b15a6510c07c0f8a5dbe1cf9f5ed4e761f3947577222598825a5020aa1e234288d76101dfece31b87a53805cf9	SC yetkilileri yanıt vermekte gecikmediler.	1	2	twenties	male	other
6a179a49419510197b5b9721237cc81fb70058ea67e33b9d59486834faa4e176476412c625b364a153273778d57741e3b56b51756fb74c9e8eaa578608b353fe	80c5fd6bff840512c345c41ccb4b532714f1c498c8d43a301a23952e142ffe9fe9651d172ff66c93197aad6c8aa1e20656059bf4a2072b1d3fbb637a123bb516	Sırbistan için yeni bir yol ayrımı mı?	0	2	twenties	male	other
93f95df4df53e9722780bd551e254f7602de78f65b4db0bd09f1d9847674e119f45c9d115ac151cae57f29391dc7fb40e25f44a7672c456a4d90587f737f0de7	2de76dd7c02ca999a31250a5da17bd27d5126a9f1412cf07e3f0ae1e9bbc17e7c87659da006751ac982d21f2ee3067086c0531c1678f6efda732eaf8129035e1	İleriye gideceğimize geriye gidiyoruz.	1	3			
