client_id	path	sentence	up_votes	down_votes	age	gender	accent
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	fc768703139bd64a50e432a8fd92dcee98ed894f51dbded7240ea0fa9bff2618793cc8914916c9c3dbe983978229195a2962d3dfc8bcd18ef658dd03970a3feb	Sefer her iki yöne de üç ila dört saat sürüyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	62663449d142ef818175a2c79e4449362a58440616996a3aaa7772601a5e970de77ac97c87e95b2af97f229eda7b3af32b05a1e7df6ea7eb2b171704f592d587	Fuara katılanlar yüz elli binden fazla kitap sattılar.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	b155f9549f2f1e57e267fc52115ac6d7e4f3a7c424c99a16a7b447bb5575cc2e2ea678d7986f149e0d08b933258f12e40ced03c3634ba5a106073dac7a4304cd	Hırvat liderler de bunu kabul ettiler.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	e729aa1f15c0b3e0d42c992b903ce2e7f5bbbe5cf401fabb842a01db2b772dfc02dc1714008ad2ccd3f4f99557a0cd8f26de7234bca72c7c35266cd196c21ba8	Bu, üçüncü kez saldırıya uğrayışım.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	3b16063eb769eb1cb9af6c085c8200b3fba85b75cd358a95bac786e401217a56af510c333beb6b951169c3f394dc1e4b77c91de9e122449806e7880261a73564	Proje önümüzdeki yirmi dört ay içinde hayata geçirilecek.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	586fe86e97609f5f73c99302e5415e2d54b538062c133bc721fd05bab91de35505fb289213e493e785bc7ccf16ce438a7d19c7fe1931f179aba14bf29a1ac2f3	Bize bir Amerikan birliğiymişiz gibi davranıyorlar!	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	8e7313c09b14c1deb228b2163c86632485ba31dc21431f0ce6478b2aa10dd3e8751caecf1f13f761534d2f5568c346f431bbc9f1fa45fe51323ab44a9b7db1d8	Bazı tanıklar ifade vermeyi reddetti.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	be6481092d5ecde10c5b4291a394b4d3508f4748f704fcf62909e06a22a30b86a09ca81adec60fa5f2e1e8206e0a7a3b9019f3c678b2dacb612e7c0108a5bb26	Ancak Sırpların hepsi değişikliği kabul etmiyor.	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	b00bef2e62882a73363932794f9c8012a0e91c48e9ad6fbd0f9a765b40f1f50a94327d8769147c29f98cd72b18742192814039697d0274d22ccd7e7d2e32e34b	Yasa taslağı geçtiğimiz hafta meclise sunuldu.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	a8a14276e3b66fa6de62919a3d7b79d4140a7e5d5b5aa5f022bc666b0712ff5fab70cd76403723b0b4307cc89c55a9bcf7bf93b3a8c3f99f05f90a3407a476a4	DP oyların yüzde yirmi üçünü almıştı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	d943b5418035a9053e52932ac241a2a90d52a1dae29a405ee2d92b286eb5919fdb0c0b9148404bb4e3817e5e6437aa15613075d3a507ffe88e30160859d6404c	Kabine üç potansiyel yatırımcıyı inceliyordu.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	b6943b62acd9966f1e7ffe743bbb200b68329096805e6fb493969b637d62c04e18c55699b76dffd6ad5cc796a8d056764753fd15d48aa592469610741b234764	İspanya karar konusunda inat ediyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	9a6b5b88427d98307ad439cec57ddba175abc90653e530dd5d28938b88761e69ae313417b3b726fdb732445dbaf31561967c8092a85f4b5f5f9ce97db2654206	Başbakan istifayı kabul etti.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	2e429029aa2c87b8c788e30148f63d532a16d5f709d163e773842cfab3f0fc97de4d084036d98f38e73ca8d5ebb55ad780e4034a2839a74de045597441351692	Türk liderleri saldırıyı kınadılar.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	67dfc38252ed0fd0d683a111a8e05972999b19c6a5dc8706ffbc871e3f7b9fe66c42e40b4decc879ff13b78aa402f9a59a6d7ced592045ab93f015e5d2d308fc	Ama önce, partinin seçimleri kazanması gerekiyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	92bc908e9f87b6e413cb1d03fc1ba21e6d8b8eaacb7b45ba905b907400408a5cea382a955adbdadaea96ff5a5e419e874f63efe2de28d3bf4f1f8eaf2f6bf325	Bu alanda daha neler yapılması gerekiyor?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	e1f0d22635e63f44a569fd63db74f315cccd414f30967a704d6f13fa13d29dbba019192412419e1e3f42c5893ef44798d994764e73d5f7df4c8f8137a616d8a0	"Acaba ülke, Moskova'dan gelecek destek konusunda gereğinden fazla umut besliyor olabilir mi?"	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	d6d9e1ae2d4d7b875d409c8735e3d00106abfbbdf0810c5d0edd3a6213d877634546d7df36685a7ecfeabbbe616641d932edb5df333e49a2369da4e374f0e62c	Tüketici kredisi de bu konuda rol oynadı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	62ba0f9de012e57cd24ca5eda489c8d3c63d95526c2eb330d4b4eb4281a487cd33ea2372b6341f96a290593ee1a14b7fe8ce326223dcf66dd5ccc1cdd1ef3a96	Temyiz süreci şu anda devam ediyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	8c2dcbfe4488b3906b7b94bfd1e39a9364c63b8e33b8a7afafb92b20ed93c538139f51b37c97e505dc556b08ec53145b9b396027c9778e4c50e666149691f88d	Önümüzde hiçbir yükselme veya iyi haber yok.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	70eb8295abedf5a5fa5811a6b2340b44a40b384d9ee15b37ae60d118b62dfe17e1f891a639baed3aa27528a5444e8a106242dfe84edc5ca9840cc62d848b38e2	Romanya Nokia aksesuar fabrikasına kavuştu.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	6bce4137e1d3e6e068eba541ac8cfd55eeb27979cbaf7994f1857fecc7e39dbb4db082d1644563627bee47e065abd4f94d536eec2dbc22b4ba612072f9c32b0d	Ondan sonra gelen her şey bize ödül gibi göründü.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	dbce5949dca5f3f3088e816cea52beb5a5c9d522e924ef6f5e2f62bad3a5c6ede4dd319f85386f6085a6c5219ea3eae53866213ce2dd1517370b859b02d8685f	Bu, öngörülen yüzde seksen beşlik enflasyon oranını gözden geçirmeyeceğiniz anlamına mı geliyor?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	31f516dd8344527c502e7ad4b223835f9001a503718a94d1945ccb580b6dd6ab9c46bf05c7ee239626818ff57a25c20fa1cf6ce027e6ca301e27d04ccdcbf707	Proje iki bin on yılında tamamlanacak.	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	5a2f93469e8e2b49d99580a2383673c7ad7658d013de64da5e2ae7b24e5ecdf19e58f3b72f292be991e34efc9bb37dcdb4d6921d96db5523598fe815f05623c9	Yeterli kaynak yok.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	ca2a859d5d448921caa71daaa13c8a9c850f4e41b404272037b2dd7ab91ded937b77f0b204537e4a6060d30da05570d34187e256f16a1c7f733e5a95f93c96f4	Sizin buna tepkiniz ne olacak?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	7ba5f0997633726396ea69d9e991fcdf6dd917d4e4b2611ce083df2052941d030021ca4fbd9128ff1e9c8f23f160b58bea76893c5d4a7f951018e19cbf66fa0a	Fakat sadece reklam yetmiyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	41cbdaf4519bfe39befd5b710683b0c01a4d7d5d4cb0287abba8d3401500d7ef072c1f044fdebc5fe59a5efd84c282b38d27ac27b285923796a2433a0982b4b4	Her şey çok kaotik.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	ab8ffcd359721044696818d4e868dc8883f35fb403f2d5b8e2320f3145a06dfaadbfa2c8a53995e58da360eea190d092d11af56dd151f18bbd433b75001f8790	Kıbrıs Türk kesimi ise evet oyu verdi.	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	c14f21dd5215b0741182a16497d2a2f28f086e4e578ad52c5cc8c67e5c7c86a0fbb144e465811434b2b356cd092a7e110a34bef6105d69171705cf6ae148da44	Binlerce kişi de coşkuya stadın dışından katıldı.	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	ad0e0bf8cbadb386e4293216e40e5cddb6c46d7b0b1238bb60da6c3f2fd6350dada327d1c42335379b0f938dfcc9009ffe3815f7ccaed0376df5e01060db5b6c	Demokrasilerde çare tükenmez, ama herşey ulusal temelde bölünecekse seçim yapmanın mantığı ne?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	fa968e1522fe3e20381b09badc17784dfa329f626142ecacf92ee357cae737b8c3b700af77dc7d76b73e7f329e45615be697507929b3471f263def31e723a85e	Ancak iki taraf da konuşma yapmadı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	32ba70346c216eff146119c4d61d58931697556a16c1cbb51a7d70ac49e7b03ca86d55b26976f4c398dab8f4b3e7177ca028a04d6720c52cf04fb1eb5ec9ec53	Seçimlerde toplam kırk altı bin üç yüz yirmi beş aday yarıştı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	e73c4b5e61fd79716ec5dddc2556d4b393c387b57a4ca7dda425b7ad6fa5b9ff61c3c549ef1c4120ffc56393637c0e149cd5cca65114e953a134623486c134f0	Aynı şey bilgisayarlarda niye yapılmasın?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	7459b2d09f1fd020c7a44d10d737a4b1d5d71f58421b085c6a1625aa5242625e4d1a06c7b17829b7515c075eee8318c773c0f337bcc825ff81f1275685b6286a	Bu yıl ise ayrılan bu rakam yeterli olmayabilir.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	16f6f550aa04bc70c02df9effc0193e7e8ce37d89a2dd42f875bb75796020897dc9fc0bb839a59239ec2400a5823add008276e8395e03eb9e3e1f95569b2a437	Şirket ruhsat için yetmiş bir virgül beş milyon avro ödeyecek.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	337f8196bb657fcab094ea251e60ee31e787dbccedf9af55a361365880b27657917970f86187ddaf6d3cd7e7d0abebc4e2e77f695bb85d76596740aa2dec7d08	Bazı adaylar tanınmış küresel şirketlerden geldi.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	d9fd010a9d4b5f85ad1803734a463d80e53ff23ae92de332f96acc1bc49f5037d5abb530a08882cae2fe495095eb62a809b0af224692b0fc5e12d55271a2e60a	Programdan on beş belediye yararlanacak.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	91c501a77a177bf5cf2096916587344961c501fc47b7899b4130fbde3d578ef13a2c4f5223f23d554506697e1739b984c30f4aee7762ea5c705a83f94ac6f489	Romen hükümeti de projeye katkıda bulunuyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	673c539210ac02d7336e63834cb1f764b825efdf23309724a7c4c78d0d4b4d6c98604874f9099d62bdee80083a9c2e288af7bfafe0a9b53ddd0a510c8e3f9643	İlk hat iki bin on yılında hizmete girecek.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	671104bb4b3e00be98343735ea06920ad056c632e14f8d68d67590d7ef58ac0fddbfc2b1bf7734a1ad27c15bcb6b7d2b065f4826a217312877640d12a5cabf7b	Hafta sonu ülkeye elli santimetre daha kar yağdı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	91e11b452d328fd49b291d311ef84fdcd6deac8f0abf71204a5f58e12509181ff06a698378edbdb54aaf7aedd17bc0947ab16170f28de7be83b4b235976f1658	Arnavutluk sıralamaya sokulmadı.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	37875c28d576dc57477e98f0ba068e5c8b84c22b50739de73b49ef869b6b4c14dd32db9bb2d20029e954884dd7e5b5ba8fc5b6950fafb58e2e164270a68141c2	Bu zıt güçleri dengelemekse hiç de kolaylaşmıyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	c0eac6f8781cf78e81eace8020e6a1cff55886f75cafced110288fabf2a54bfcc1c49c44ef931525b5b1458152ddaeb3f1a13a384697d983b13540f04c51d91b	Fakat zaman ilerliyor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	1bb40fb2c4135c70734c582e2e0ed2308f344cfe74f02a879420b3be606322bdc52400d9c9d1a88bc485d2568e74bceea5ec23a8d3ae6c913f0fe5735b86c00b	Bunun olacağına dair umudum var.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	ef6ed14f7a783d1c6d393c794b512b24cfbb14ce9f92d9eb6e597bd093563b53787a577e187018879bca9a71f1d663fc43cfe2cb6615925b17da3ea33ef478d5	Tek sorun yatırım ve zaman kaybı da değil.	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	d7eca6c610a4b8304d45d387f1da65feecd09700f552fecaa76b7f7aab05541d1c0f4dcd41433b8effaa2b40946d72ec9b3a9741faded270a09ae79df7cda097	Ailem için hayat çok zor.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	b1f6ea1d1845abbc7e02b3256f251e594f2fe3802357eef39e71640cf58d759a02ae95ff5bdfbc8b81612e306b9048e6a6dac848a4fdc9b8f54078c4c78a1394	"Filmin senaryosu da Bagiç'e ait."	2	1	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	3811b4b18f1f38a4a88606406dc2bd801a482ae0b0a610c8922d76c3196045cfb873c2e47a16e44a901e28df4114ca0530c044e245275ed71ec8bbab87921033	Yeni kabinede on beş bakanlık yer alacak.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	18565d186565c6ce5b7a80ba2cce8e4de094e6027605564ddce4671f7549c41ef08fb44a794e586f1ee600eb462db6698ad3dd45f5b766c9e6b69b4f79ff5935	Bosnalı Sırp polisi de destek verdi.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	cafe5db223c65d7dbc746d11644d0ce6f40e109d81186280b569595820e5b4b774acfb06ccb9d3848280419e84a435cee1ce8426ba5681ac46ac817f7399e465	"Kelmendi'nin eşi Makbule iyimser görüşe sahip."	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	a8b00804be54f24d78355143456c7c11815a49455cd0cbefd844cf21519e83852535bb1bd0125cf608b8e23f90445491c790a1cb7e46e17bb63a07b2081b6df0	Projelerimizin bitiş tarihi ise on dört Aralık.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	96fce2b57e370ece79a82e39846ccf4ac1285a4e516ea3491e0293dc57e49b5ec1feb207ca6157d2a10b4df11575da60aaee5b3be7d9df28d3bbe40b6e654bf6	Yine tatile çıkıyorlar, ama eskisi gibi değil.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	4a305f6e6455e98d68a83cf23b516741be92058e7b18f77f55a147ace5acf99bc72ec8d70d4a55f568986b35d1e7d30765310be9056487a30588a39806c5b064	Sizin bu konuda görüşünüz nedir?	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	bf5627b57925d44543403c83eafa274ee3a8ade1593b7b8d1f43be71544903d9964e50fd7273c57af5bafe51149fcaa1eb33e7626d34402fabd2fd36aea03eeb	Ancak ülkenin notları hemen revize edilmeyecek.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	9549f1d46c4808821ce8705e75238e63a8708416135902e7c1bee8ea686e0ea83c5990ae2ef4ece62c31467cd544f4a4278135c276339e5d1fa1d1bc65e48c7e	Özellikle endişe yaratan bir sektör tarım.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	000b04982a3a407752ab34c3d1244d1b6741bdaf13526b02c16d5d1ba3a6349eb58f3aeb98d924033c22aa86f0431cba85e948128faddf8ad99f0d860d468b08	Maç doksan bir-yetmiş yedilik skorla bitti.	2	0	thirties	male	
8fe727a376f60b934c4194de3211f093b5536b51a20db1c6848cb490ec7f6765258527877784356581f70782ab64157548e883ec799c62fe4b0482ffc054efd3	4e2d7a90df64b6ed3f8fab66d76655fba83d88625b8d9c1b7c105514a31a7d64bca095d7a0d74d2007af3c4377b45b8b23b40e49bf7e7425725daa11e489adcd	Gençliğin uzatılması fenomeni ise hala yaşıyor.	2	0	thirties	male	
260fa4c272f73ab2a34c31416ae11f0d8c1ee85a8ab3751772f98b801cb3fa0c02889449e7cafcf5e47850c92dbb565d81fabcee38362d789f5329e05b73e8cf	8a87fdb7af9d8b9f612cecb7a45a7cbced4be9545c4ac252871cc1e81e941f170c3f2c70702c8dd93054efd493c5c5c6a637a72757ec9b9080c16ed4b25e6587	Bir koridorla da hastane bölümüne bağlanıyor.	2	1	teens	male	
260fa4c272f73ab2a34c31416ae11f0d8c1ee85a8ab3751772f98b801cb3fa0c02889449e7cafcf5e47850c92dbb565d81fabcee38362d789f5329e05b73e8cf	05ed66525030360aedfac5bc3d5d5b9ccea08a7e717ffca5f85295fc3e5b3a8ed67c0545feb6ab56ad6c5d08b6993b9d39a4ab046695f7cc27faf7a7b51de83f	Bu çok tehlikeli bir şey.	2	1	teens	male	
